498972759, 0.008662173727771005
359525748, -1.3289991329656914e-09
415968276, 0.0014897194362220034
669991378, 0.26596308459829743
127521863, 6.352820491883904e-10
787846414, 9.890754881780595e-11
423734972, -2.0463630789890885e-10
996406378, 2.573870006017387e-10
534895718, 2.5276541831908617
670094950, -6.461959856096655e-10
862061404, 5.529727786779404e-10
898717130, 4.672529030358419e-10
199900595, -0.39254183946081866
249467210, 1.3252633663703364
841095289, 0.2716587530542256
434285667, -9.322320693172514e-12
613608295, 0.013208579439606183
953477463, 0.0009290927157508122
809827741, 0.5376608802873761
648061058, -6.225491233635694e-10
944505601, 2.265893565608394
3344769, 7.269136403920129e-10
893664919, -2.141860022675246e-10
780932287, 0.10488188617364358
354088427, -6.134541763458401e-10
787716372, -8.431015885435045e-10
1040290747, 3.1377567211166024e-11
429389014, 4.6669699494593715
504579232, 5.5933924159035087e-11
911989541, 9.060840966412798e-10
232968651, 0.1999531655797
479546681, -0.028005890846998227
242285876, 5.9117155615240335e-12
30349564, -0.0663770846413172
781447915, -2.0875177142443135e-09
99052376, 3.299192030681297e-10
181009883, 0.21846824062913583
480404538, -2.1373125491663814e-11
106406362, 9.754330676514655e-11
499770319, -3.7061909097246826e-10
106328085, 0.6728749359515405
200427519, 1.5484147297684103e-10
999745294, 0.00998871683350444
643647998, 4.1382008930668235e-10
885063869, 7.126953726130978
599121577, 5.240963218966499e-10
961022651, 0.7989087585799552
568919915, 4.082357711949726
1001719027, -1.559783413540572e-10
396917567, -2.421074896119535e-09
199502978, 0.31454231261409404
472190436, 6.366462912410498e-12
461901618, 5.861693352926522e-10
774414982, -2.9103830456733704e-11
508464061, 2.1002414605159174
732395540, 1.1959855328314006e-10
861137736, -1.4290435501607135e-09
177077808, 1.16998650569667
56972561, 1.1141310096718371e-11
930989560, 0.456844900778151
61136438, 1.250632961594647
88409749, 3.6858755455448318
389151677, 2.14723029734796
926132539, 6.59383658785373e-11
857592370, 0.9000864793811161
250814705, -3.2741809263825417e-11
581609465, 0.03459102410920423
151079598, 5.274265838778092
825500248, -1.5420482668559998e-09
271820813, 1.6916601452976465e-10
419498548, -8.640199666842818e-12
68574553, 2.6452105268265313
1035196507, 0.0022542339390838606
816698734, 0.013411993576482928
791274835, 1.5074874681886286e-10
787110843, 0.06083698314364483
234564360, 0.0016030207823405362
472432043, -6.418758857762441e-10
1053026812, 0.6147886849291808
357319431, 2.2509993868879974e-11
147697582, 9.640643838793039e-11
854206851, 0.42777113328043015
605850704, 0.0005976078521143791
744595490, 0.14338545242549117
991681409, 1.6003240232168991
782698033, -6.798472895752639e-10
23027075, -1.2582859199028462e-09
279394470, 5.841715474863349
752288765, -1.1782503861468285e-09
684275917, -2.512479113647714e-10
86191493, 0.2015749378331293
893102645, 8.185452315956354e-12
290770691, 0.8481657221789192
200619113, 4.843059286940843e-11
698027879, 0.05161792383705688
265047041, 1.951877888508534
793943861, -2.2964741219766438e-11
37709731, 0.9319186989594073
524150214, 3.960567189658377
134489564, 5.322369437577436
